datetime,high,low,open ,close,volume
04-03-2018 00:30,11539.96,11490,11510,11505.21,619.852118
04-03-2018 01:30,11526,11268.67,11510,11327.99,1561.99655
04-03-2018 02:30,11385,11268,11327.99,11280,853.793126
04-03-2018 03:30,11447.44,11279,11280,11410.02,653.969203
04-03-2018 04:30,11480,11387.02,11410,11464.48,559.202859
04-03-2018 05:30,11470,11350.01,11464.47,11370.01,547.393066
04-03-2018 06:30,11425.9,11364.25,11374.71,11409,345.065047
04-03-2018 07:30,11409,11272,11409,11338,795.050699
04-03-2018 08:30,11345.77,11129.49,11338,11163,1851.867204
04-03-2018 09:30,11245,11088,11163,11216.69,1035.989946
04-03-2018 10:30,11259.71,11159.03,11216.69,11228.72,729.522798
04-03-2018 11:30,11235,11105.06,11230,11125.7,575.99536
04-03-2018 12:30,11142.01,11050.02,11125.7,11140.3,821.827525
04-03-2018 13:30,11241.02,11116.16,11142.01,11236,609.11639
04-03-2018 14:30,11273.7,11183.01,11236,11256.75,485.135758
04-03-2018 15:30,11262.69,11095,11256.75,11140.01,589.867442
04-03-2018 16:30,11201.59,11080.97,11149.8,11159.68,538.820436
04-03-2018 17:30,11238.1,11157,11159.68,11221,494.824314
04-03-2018 18:30,11259,11170.05,11221,11208.78,459.792994
04-03-2018 19:30,11221.64,11117.01,11218.9,11140.14,509.602098
04-03-2018 20:30,11150.11,11090.01,11140.14,11150.01,571.431437
04-03-2018 21:30,11192,11125.92,11150,11164.55,431.038864
04-03-2018 22:30,11170,11130.97,11164,11145.49,326.438176
04-03-2018 23:30,11380.05,11135,11144,11370,1338.63928
05-03-2018 00:30,11429.99,11291.01,11370.01,11378.89,1135.69947
05-03-2018 01:30,11478.09,11378,11378.19,11478.09,729.100929
05-03-2018 02:30,11499,11401.65,11478.09,11449,605.266526
05-03-2018 03:30,11468.57,11361.69,11448.99,11419.28,732.112084
05-03-2018 04:30,11565,11410.38,11418.65,11515,1036.32081
05-03-2018 05:30,11529.17,11436,11515,11494.99,569.713871
05-03-2018 06:30,11513,11415.01,11494.99,11479,513.283792
05-03-2018 07:30,11540,11461.31,11479,11535,407.063792
05-03-2018 08:30,11589,11475,11535,11568.03,758.033321
05-03-2018 09:30,11608,11505,11558.47,11508.14,846.806578
05-03-2018 10:30,11549.93,11458.43,11508.14,11530,580.098386
05-03-2018 11:30,11569.98,11513.55,11532.02,11550.98,464.583288
05-03-2018 12:30,11594,11520.01,11550.98,11539.87,611.15314
05-03-2018 13:30,11556.57,11437.67,11539.87,11440.07,773.314401
05-03-2018 14:30,11495.99,11438.88,11440.07,11460,402.512516
05-03-2018 15:30,11494.99,11435,11459.04,11485.01,510.210262
05-03-2018 16:30,11549,11463,11490,11515,498.836432
05-03-2018 17:30,11585.53,11510.04,11515,11548,616.729762
05-03-2018 18:30,11554.65,11485.24,11550,11526,432.869615
05-03-2018 19:30,11557,11441.78,11526,11479.02,824.386813
05-03-2018 20:30,11520.54,11460,11479.94,11515.61,467.983361
05-03-2018 21:30,11547,11500,11515.62,11510.24,410.063725
05-03-2018 22:30,11547.48,11489.97,11510,11511.02,344.643754
05-03-2018 23:30,11676.99,11504.07,11511.01,11650,1106.881013
06-03-2018 00:30,11680,11640,11650,11669.08,671.766695
06-03-2018 01:30,11710,11562.87,11666,11620,1387.477255
06-03-2018 02:30,11645.09,11528.01,11625,11580,746.081346
06-03-2018 03:30,11647,11574,11580,11599.62,504.683173
06-03-2018 04:30,11630.64,11454,11599.62,11454,695.054772
06-03-2018 05:30,11455,11252,11455,11304,2180.283143
06-03-2018 06:30,11320,11190,11304,11315.01,1507.812165
06-03-2018 07:30,11319.81,11181.5,11314.99,11282.71,785.13252
06-03-2018 08:30,11288.99,11194.79,11280.7,11280.01,695.520785
06-03-2018 09:30,11348,11260.4,11280.01,11290,800.067928
06-03-2018 10:30,11340.01,11262,11303.22,11328.39,432.254079
06-03-2018 11:30,11360,11290,11327.01,11312.34,598.851909
06-03-2018 12:30,11318,11229.8,11315,11270,638.483511
06-03-2018 13:30,11295.5,11256.4,11275.11,11273.99,314.645543
06-03-2018 14:30,11333,11266,11269.05,11280.89,356.103222
06-03-2018 15:30,11280.87,10867,11275.98,10934.43,3777.866813
06-03-2018 16:30,10965.67,10840.01,10947.86,10937,1851.073714
06-03-2018 17:30,10986.99,10844,10936,10913,1115.081646
06-03-2018 18:30,10913.2,10777.78,10913,10813.73,1483.644041
06-03-2018 19:30,10995,10813.01,10820,10982,1391.578865
06-03-2018 20:30,11046.24,10935.05,10983.91,10966,1260.216911
06-03-2018 21:30,11013.5,10930,10974.08,10966.99,859.862658
06-03-2018 22:30,10975.44,10730.17,10966.99,10770,1690.973271
06-03-2018 23:30,10860,10690,10765.7,10697.95,1156.055801
07-03-2018 00:30,10715,10555.48,10697.94,10707,2366.768766
07-03-2018 01:30,10711.1,10566,10707,10655.83,1098.336587
07-03-2018 02:30,10839,10653,10655.83,10795,1142.063226
07-03-2018 03:30,10829.3,10700,10795,10783.67,757.922369
07-03-2018 04:30,10804.4,10601,10783.67,10716.48,1254.97289
07-03-2018 05:30,10899,10710.28,10716.48,10874.95,1397.862791
07-03-2018 06:30,10892,10784.64,10874.95,10863,691.917307
07-03-2018 07:30,10885.98,10730.03,10863,10788.01,794.347041
07-03-2018 08:30,10808.06,10660,10788,10724.99,906.624803
07-03-2018 09:30,10795.37,10705,10724.98,10788.24,609.048453
07-03-2018 10:30,10830.01,10630,10782.19,10655,1094.817428
07-03-2018 11:30,10656.52,10461,10655,10480,1848.974231
07-03-2018 12:30,10530,10400,10480,10510,1801.250424
07-03-2018 13:30,10610,10505,10509.99,10532.05,950.855124
07-03-2018 14:30,10530.01,10411.11,10530.01,10452.17,1100.799369
07-03-2018 15:30,10553.08,10450,10450.3,10491.67,1012.800036
07-03-2018 16:30,10635.03,10457.62,10490,10635.03,1016.456662
07-03-2018 17:30,10662.7,10573.01,10635.6,10588,1050.168749
07-03-2018 18:30,10645.75,10502.76,10588,10520,876.964463
07-03-2018 19:30,10727,10519,10520,10675.24,1492.230027
07-03-2018 20:30,10747.88,10530.65,10689.87,10679.56,2177.637477
07-03-2018 21:30,10716.66,9810,10679.56,9910.02,7686.511106
07-03-2018 22:30,10134.7,9389.31,9918,9740,10586.26181
07-03-2018 23:30,9940.99,9630,9740,9700.76,4101.321583
08-03-2018 00:30,9849.99,9632.75,9700,9844.18,2013.496131
08-03-2018 01:30,9850,9707.07,9837.84,9755,1146.813249
08-03-2018 02:30,9987.98,9751,9756,9957,1855.82084
08-03-2018 03:30,10138.04,9889.16,9957,9925.22,2642.355142
08-03-2018 04:30,9979,9801,9925.22,9910,1792.33683
08-03-2018 05:30,10030,9855.37,9910,9941.9,1138.908616
08-03-2018 06:30,10037.99,9768.89,9941.99,9830.66,1644.683634
08-03-2018 07:30,9844.24,9536,9836.29,9597.25,3024.429645
08-03-2018 08:30,9685,9470,9590,9500,1728.420606
08-03-2018 09:30,9777,9489.39,9508,9776.28,1453.953067
08-03-2018 10:30,9823,9656.07,9777,9762.44,1021.145179
08-03-2018 11:30,9850,9700.96,9767.28,9735,910.205818
08-03-2018 12:30,9991,9667.06,9730,9936.98,1622.789205
08-03-2018 13:30,9968.88,9820,9936.98,9896.32,1106.94923
08-03-2018 14:30,10099,9885.87,9896.32,10050,1340.626761
08-03-2018 15:30,10081.95,9915,10050,9993.37,1214.207677
08-03-2018 16:30,10020.09,9865,9993.37,9910.09,925.095979
08-03-2018 17:30,9968.75,9681,9902.98,9738.25,1823.591466
08-03-2018 18:30,9884,9624,9736.23,9870,1336.435294
08-03-2018 19:30,9889.59,9707.4,9870,9718.19,1113.620894
08-03-2018 20:30,9920,9715,9715.01,9909.29,1067.163728
08-03-2018 21:30,9914.96,9401,9909.3,9507,3093.756969
08-03-2018 22:30,9516.62,9060,9507,9288.81,6280.718856
08-03-2018 23:30,9439,9152.85,9283.37,9327.67,2469.966636
09-03-2018 00:30,9379.99,9250,9325.09,9357.86,1484.61393
09-03-2018 01:30,9375,9250,9349.04,9332.25,1214.899367
09-03-2018 02:30,9471,9308.88,9354.45,9310.46,1456.475972
09-03-2018 03:30,9398.98,9182.41,9310,9233.24,1507.812209
09-03-2018 04:30,9340,9228.39,9233.23,9271.64,1129.002488
09-03-2018 05:30,9410,9259.06,9267.07,9364.97,984.75364
09-03-2018 06:30,9368,8951,9364.97,9066.36,3148.614955
09-03-2018 07:30,9115.27,8835.37,9079.86,8977.53,3824.644177
09-03-2018 08:30,9026.36,8899,8986.91,8953.01,1530.91704
09-03-2018 09:30,8960,8550.01,8953.01,8619.08,4791.478074
09-03-2018 10:30,8791,8429,8615.06,8467,3829.744889
09-03-2018 11:30,8854,8329,8467.01,8825.84,5433.372872
09-03-2018 12:30,8865.5,8650.51,8825.84,8686.43,3004.389612
09-03-2018 13:30,8840,8566.85,8685,8672.16,2252.206616
09-03-2018 14:30,8721.18,8388,8672.16,8540,3095.835617
09-03-2018 15:30,8766.28,8451,8540,8724.98,2247.88195
09-03-2018 16:30,8948,8638.36,8721.24,8923,2216.960359
09-03-2018 17:30,9045,8868.01,8933.91,8979.73,2630.523004
09-03-2018 18:30,9014,8822.99,8988.03,8914,1850.826589
09-03-2018 19:30,9156,8898,8914,9151.19,2521.180596
09-03-2018 20:30,9165.18,8900,9151,8927,2667.271751
09-03-2018 21:30,9049.01,8630,8925.93,8665.26,3604.026927
09-03-2018 22:30,8842.94,8633.12,8665.23,8749.99,1636.299685
09-03-2018 23:30,8950,8748.39,8757.56,8894.62,1626.99667
10-03-2018 00:30,8899.24,8653.88,8894.62,8770,1936.396457
10-03-2018 01:30,8980.01,8704.31,8770.01,8935.16,1654.644259
10-03-2018 02:30,9105.29,8900,8935.18,8957.3,2535.023518
10-03-2018 03:30,9233,8900.5,8955.78,9200.99,2392.045777
10-03-2018 04:30,9333.33,9150,9213.92,9227,2696.256373
10-03-2018 05:30,9357.31,9220,9230,9298.99,2024.407549
10-03-2018 06:30,9400.79,9260,9298.99,9287.09,2300.131159
10-03-2018 07:30,9328,9180.11,9287.09,9280,1542.284829
10-03-2018 08:30,9284,9073.66,9276.86,9210,2016.581982
10-03-2018 09:30,9327.29,9174.44,9210,9302.01,1339.568682
10-03-2018 10:30,9358.02,9199.68,9310.74,9353.17,1223.316591
10-03-2018 11:30,9490,9336,9348,9418.94,1882.276482
10-03-2018 12:30,9449,9311,9418,9327.43,1322.938775
10-03-2018 13:30,9403.09,9307.52,9327.43,9326.51,947.137927
10-03-2018 14:30,9348.8,9200,9329.91,9226.41,1177.50987
10-03-2018 15:30,9345.31,9150.1,9226.41,9323.91,1258.394349
10-03-2018 16:30,9372,9266,9324.07,9345,772.640904
10-03-2018 17:30,9350,9210,9345,9259,997.706726
10-03-2018 18:30,9296.45,9180.7,9259,9244.99,1006.447337
10-03-2018 19:30,9455,9237.7,9244.96,9421.03,1845.452668
10-03-2018 20:30,9468.88,9321.01,9421.03,9346.14,1213.213197
10-03-2018 21:30,9418.17,9335.01,9340,9401.93,641.884935
10-03-2018 22:30,9412.63,9130,9401.93,9138.32,1982.886769
10-03-2018 23:30,9140.44,8947.27,9130,9080,3125.052105
11-03-2018 00:30,9128.49,8964.07,9080,9089.93,1295.726493
11-03-2018 01:30,9092.3,8820,9089.93,8825,1921.126416
11-03-2018 02:30,8834.41,8738,8820.06,8789,2106.846782
11-03-2018 03:30,8892.65,8667.07,8789,8829.99,2031.714833
11-03-2018 04:30,8845,8716.86,8825,8770.22,1204.765497
11-03-2018 05:30,8774.76,8450,8770.22,8500.05,3209.957764
11-03-2018 06:30,8664.07,8500.11,8509.86,8580,1986.653273
11-03-2018 07:30,8750,8525,8585,8708.44,1347.013124
11-03-2018 08:30,8709,8500,8708.37,8617,1711.92266
11-03-2018 09:30,8723.99,8568.1,8617,8665.32,1130.703738
11-03-2018 10:30,8841,8611,8665.32,8833.03,1117.540366
11-03-2018 11:30,8844.07,8753,8833.03,8800,1065.587939
11-03-2018 12:30,8809,8650,8800,8704,953.346475
11-03-2018 13:30,8817.11,8697.62,8700,8780.94,753.665575
11-03-2018 14:30,8785.79,8568,8780.94,8599.99,1348.166587
11-03-2018 15:30,8709.99,8532.38,8590.64,8698.99,1046.078022
11-03-2018 16:30,9100.66,8634.07,8698.99,9027.68,1964.809049
11-03-2018 17:30,9255,9015.11,9025.03,9170,3791.574489
11-03-2018 18:30,9335,9137.77,9167.19,9200.97,2439.12046
11-03-2018 19:30,9299.01,9131.13,9200.98,9177.03,1672.866982
11-03-2018 20:30,9240,9022,9177.01,9036.04,1796.448957
11-03-2018 21:30,9260.01,9037.01,9049.96,9180,1729.346062
11-03-2018 22:30,9654.06,9176,9180.04,9622.51,3968.976807
11-03-2018 23:30,9711,9511,9623.95,9589.02,2700.295032
12-03-2018 00:30,9691.98,9550,9589.02,9639.57,1548.613825
12-03-2018 01:30,9643.94,9431.26,9637,9585,2714.043395
12-03-2018 02:30,9650,9510,9585,9519,1139.693568
12-03-2018 03:30,9740,9515.7,9519,9521.05,1797.485481
12-03-2018 04:30,9594.06,9444.6,9523.45,9533.57,1392.063756
12-03-2018 05:30,9670,9528.02,9533.57,9608.87,1238.899026
12-03-2018 06:30,9713,9486,9600.03,9556.95,1526.580058
12-03-2018 07:30,9615,9500,9547.1,9585,819.844271
12-03-2018 08:30,9624.62,9356.02,9587.78,9416.09,1887.116848
12-03-2018 09:30,9561.4,9370.05,9416.09,9537,1199.459479
12-03-2018 10:30,9606.02,9462.95,9532.01,9550,849.023227
12-03-2018 11:30,9688,9527,9550,9593.11,1375.643663
12-03-2018 12:30,9638.95,9516.77,9599,9599.92,760.226438
12-03-2018 13:30,9625,9512,9599.92,9536.01,783.843173
12-03-2018 14:30,9866.53,9516,9539.36,9787,2196.489559
12-03-2018 15:30,9888.88,9760,9790,9835.16,1608.821227
12-03-2018 16:30,9850,9736,9835.16,9837.03,1112.007141
12-03-2018 17:30,9838,9752.01,9837.04,9788,846.723163
12-03-2018 18:30,9795,9687,9787.89,9763.05,1209.816478
12-03-2018 19:30,9779.98,9172,9761,9248.11,5426.633666
12-03-2018 20:30,9351.39,9110,9230.29,9170.01,3218.112456
12-03-2018 21:30,9266.05,9004,9174.22,9195,3229.890886
12-03-2018 22:30,9309.57,9050,9196.39,9176.48,1990.292312
12-03-2018 23:30,9240.46,9125,9175.29,9210,904.862265
13-03-2018 00:30,9215,8850,9210,8927,3204.026376
13-03-2018 01:30,9075,8780,8934.99,9020.1,2432.053111
13-03-2018 02:30,9161.45,8953,9028.04,9128.9,1372.451106
13-03-2018 03:30,9220,9000,9139.96,9075.46,1750.540529
13-03-2018 04:30,9234.07,9049.06,9065.51,9131.34,1287.421472
13-03-2018 05:30,9264.1,9056.73,9131.34,9243.04,1368.875336
13-03-2018 06:30,9245,9075,9243.04,9088,1177.920073
13-03-2018 07:30,9172.7,9065,9088,9109.99,869.547903
13-03-2018 08:30,9115,8933,9108.62,9037.71,1433.175482
13-03-2018 09:30,9445,9012.9,9037.72,9365.31,2963.92845
13-03-2018 10:30,9400,9306,9366,9380,1240.426422
13-03-2018 11:30,9474,9306.5,9379.99,9330.13,1328.0403
13-03-2018 12:30,9381,9088,9330.14,9205.17,2195.102214
13-03-2018 13:30,9225,9060,9205.17,9164.94,1591.251502
13-03-2018 14:30,9349,9161,9164.94,9273.99,1754.946188
13-03-2018 15:30,9310,8870,9270.02,8879.86,2597.556024
13-03-2018 16:30,9100,8873.2,8879.79,9044.9,1885.973375
13-03-2018 17:30,9050,8823,9049.47,8940,2098.468615
13-03-2018 18:30,9250,8906.32,8927.49,9095,2775.259482
13-03-2018 19:30,9170,9014.24,9100,9078.99,2052.659974
13-03-2018 20:30,9115,8921,9078.99,9051,1827.478101
13-03-2018 21:30,9275,8941.45,9060.93,9200.3,2574.636116
13-03-2018 22:30,9264.89,9070,9202.79,9079.99,1608.763078
13-03-2018 23:30,9168.4,9043.15,9079.99,9130.65,1097.36423
14-03-2018 00:30,9197.7,8978.1,9142.51,9069.3,1618.846555
14-03-2018 01:30,9194.5,9000,9072.57,9045.01,1107.803757
14-03-2018 02:30,9123.01,9028.65,9048.99,9099,763.356371
14-03-2018 03:30,9249.99,9092.44,9099,9158.57,1452.938741
14-03-2018 04:30,9195.75,9120.06,9156,9150,807.091069
14-03-2018 05:30,9333.78,9137,9151.92,9285,1562.513968
14-03-2018 06:30,9309.77,9230.28,9294.82,9253.01,908.933806
14-03-2018 07:30,9312,9216,9252,9225.21,813.615902
14-03-2018 08:30,9308,9223.44,9226,9249.93,919.051428
14-03-2018 09:30,9251,9060,9249.94,9087.8,1588.696265
14-03-2018 10:30,9184.7,9076,9087.79,9179.94,688.52729
14-03-2018 11:30,9189.97,9090.02,9173,9150,874.993721
14-03-2018 12:30,9153,9050,9152.98,9079.92,698.820789
14-03-2018 13:30,9129.99,9063.51,9067.09,9114.5,538.604027
14-03-2018 14:30,9128.9,8867.33,9110.01,8883.74,2339.2079
14-03-2018 15:30,8949,8682,8897.92,8735.03,3393.890834
14-03-2018 16:30,8766,8631.78,8736,8675.08,2617.100817
14-03-2018 17:30,8759,8570,8675.08,8688.99,2523.407294
14-03-2018 18:30,8699.94,8580.96,8688.99,8672.11,1415.711439
14-03-2018 19:30,8791.49,8651.85,8672.12,8752,1839.337121
14-03-2018 20:30,8758.5,8632.18,8752,8725.83,1487.128997
14-03-2018 21:30,8726.82,8371.01,8718,8421,3904.127027
14-03-2018 22:30,8440,8251,8421,8326.1,4410.43291
14-03-2018 23:30,8340.19,8201,8326.1,8250.17,2643.102341
15-03-2018 00:30,8373.07,8252.01,8252.01,8285.97,1920.276706
15-03-2018 01:30,8340.64,8203,8285.97,8298.84,1738.249666
15-03-2018 02:30,8299,7900.28,8298.85,8055.89,5490.829148
15-03-2018 03:30,8304.9,8054,8055.89,8160.84,3682.097364
15-03-2018 04:30,8279.49,8150,8160.84,8170,1709.437348
15-03-2018 05:30,8250,8025.17,8184.01,8066,1890.485258
15-03-2018 06:30,8173.63,8054,8066,8106.58,1169.521635
15-03-2018 07:30,8126.15,7717,8106.58,7779.98,3850.332497
15-03-2018 08:30,7969.99,7766.6,7766.6,7870.15,2488.107951
15-03-2018 09:30,7950,7803.08,7870.15,7890,1707.820181
15-03-2018 10:30,7913.01,7726.4,7889.99,7765.52,2084.190823
15-03-2018 11:30,7862.5,7650,7760,7849.97,3202.850368
15-03-2018 12:30,7950.36,7842,7849.97,7888.94,1946.283256
15-03-2018 13:30,8266.5,7790.73,7887.19,8185.01,3206.143031
15-03-2018 14:30,8299,8105.01,8189,8190,2689.460072
15-03-2018 15:30,8275.99,8050.51,8189.99,8103.7,2116.601655
15-03-2018 16:30,8270.14,8068,8103,8235,1829.686979
15-03-2018 17:30,8248,8130,8235,8240,1753.929621
15-03-2018 18:30,8430,8175.08,8245,8385.67,2659.8114
15-03-2018 19:30,8403.25,8265,8385.67,8280.2,2080.094205
15-03-2018 20:30,8282,7925.15,8282,8099,4687.402087
15-03-2018 21:30,8125.73,7943.9,8098.76,8057.05,1972.670026
15-03-2018 22:30,8234,8038.94,8057.06,8137.78,2033.424813
15-03-2018 23:30,8220,8066,8137.78,8126,1499.938258
16-03-2018 00:30,8310,8113.21,8126,8203.03,2043.204743
16-03-2018 01:30,8286.99,8180.97,8210,8243.44,1204.4348
16-03-2018 02:30,8320,8129.79,8243.35,8289,1583.510197
16-03-2018 03:30,8363.21,8232.78,8279.35,8324.86,1575.249829
16-03-2018 04:30,8329.86,8205.42,8317.86,8240.98,1015.868592
16-03-2018 05:30,8324.96,8035.74,8240.98,8045.21,2240.243969
16-03-2018 06:30,8090,7900,8048.87,8005.72,2487.86714
16-03-2018 07:30,8132.05,7941.72,8005.72,8101.01,1752.313114
16-03-2018 08:30,8153.3,8018.6,8109.99,8040.74,1166.968692
16-03-2018 09:30,8263.55,8026,8040.74,8188.95,1520.869289
16-03-2018 10:30,8260,8155.73,8181.14,8192.22,1370.742257
16-03-2018 11:30,8275.73,8145.89,8180.09,8189.93,1242.884287
16-03-2018 12:30,8287,8171,8189.93,8233,1146.370816
16-03-2018 13:30,8280,8172.39,8233,8190.07,1352.950663
16-03-2018 14:30,8199,8069.99,8192,8180,1824.657319
16-03-2018 15:30,8189.9,8060,8180,8089.79,920.451664
16-03-2018 16:30,8200,8066.2,8085.01,8192.94,1121.478901
16-03-2018 17:30,8225.07,8155,8182.07,8182.12,1005.670345
16-03-2018 18:30,8500,8139.02,8182.11,8444,4708.678829
16-03-2018 19:30,8550,8401.05,8444,8418.5,2295.581764
16-03-2018 20:30,8598.77,8411,8418.5,8539,2488.224125
16-03-2018 21:30,8611.64,8458.3,8539,8536,1806.608236
16-03-2018 22:30,8575,8434.09,8536.01,8434.1,1418.192332
16-03-2018 23:30,8535.73,8431.01,8441,8507.13,1172.211075
17-03-2018 00:30,8588.88,8480,8506.61,8536.17,1140.325278
17-03-2018 01:30,8566.08,8480.1,8536.17,8519.08,1025.710553
17-03-2018 02:30,8528.5,8455.02,8519.08,8499.99,791.155006
17-03-2018 03:30,8529.89,8455.73,8500.16,8474,705.49665
17-03-2018 04:30,8502,8257.2,8477,8260,2109.757589
17-03-2018 05:30,8322.49,8224,8260,8290,1296.976611
17-03-2018 06:30,8318,8086.01,8290,8129.02,2157.774776
17-03-2018 07:30,8240,8078,8138.81,8225,1316.652679
17-03-2018 08:30,8240,8100.78,8224.99,8199.92,937.663471
17-03-2018 09:30,8213.29,8082.5,8199.91,8200,1258.437196
17-03-2018 10:30,8205,8141.26,8200,8143.13,740.349498
17-03-2018 11:30,8227,8108,8149.6,8180.89,843.767601
17-03-2018 12:30,8233,8166.1,8180.89,8186.02,665.349799
17-03-2018 13:30,8348.62,8145.62,8197.7,8290,1348.370983
17-03-2018 14:30,8330,8230.06,8289,8263.16,909.166881
17-03-2018 15:30,8267.98,8211,8263.16,8230.47,791.340682
17-03-2018 16:30,8284,8158,8230.47,8158,705.42291
17-03-2018 17:30,8177.93,7980,8158.01,8034.07,2366.790646
17-03-2018 18:30,8070.76,7920,8030.02,7997.09,1912.137222
17-03-2018 19:30,8047.04,7945,7997.09,7965,1664.936912
17-03-2018 20:30,7982.88,7852.2,7965.61,7887.11,2158.250661
17-03-2018 21:30,7948,7865.5,7887.99,7880.47,1216.504161
17-03-2018 22:30,7968,7880.48,7888.61,7919.84,1149.738021
17-03-2018 23:30,7963,7758,7914.97,7818.95,1822.534009
18-03-2018 00:30,7820,7721.99,7820,7820,1661.719349
18-03-2018 01:30,7845,7745.18,7820,7832,1131.391919
18-03-2018 02:30,8050,7827,7832,7919.56,2359.881077
18-03-2018 03:30,8025.15,7911.03,7919.56,7985,1090.111308
18-03-2018 04:30,8000,7800,7992.8,7824.8,1604.937957
18-03-2018 05:30,7857.24,7669.92,7824.01,7675.01,1844.346531
18-03-2018 06:30,7781.44,7670,7675.01,7695,1347.993595
18-03-2018 07:30,7699.78,7539.99,7695,7645.6,2949.168071
18-03-2018 08:30,7730,7575,7643.8,7666.35,2329.024016
18-03-2018 09:30,7740,7519.84,7666.33,7584.75,2094.200107
18-03-2018 10:30,7699.99,7568.03,7581.39,7658,1318.457472
18-03-2018 11:30,7771,7645.73,7656.62,7740.42,1339.723213
18-03-2018 12:30,7744.19,7632.6,7740.42,7659.99,788.248911
18-03-2018 13:30,7793.81,7640.07,7659,7730.01,1421.928524
18-03-2018 14:30,7764.3,7651.02,7732.74,7691,1200.747882
18-03-2018 15:30,7729.33,7532.09,7692,7580.99,1974.603449
18-03-2018 16:30,7810.97,7544,7580,7760.09,1950.277686
18-03-2018 17:30,7829,7669.82,7761.19,7701,1652.698359
18-03-2018 18:30,7728.51,7534.9,7701,7606,2236.378527
18-03-2018 19:30,7622.36,7322,7606,7489.91,5606.729052
18-03-2018 20:30,7499.5,7359.3,7480.94,7385,2312.87566
18-03-2018 21:30,7449.99,7330.31,7385,7375.83,2434.77674
18-03-2018 22:30,7511.81,7330,7375.83,7485,2387.151727
18-03-2018 23:30,7584,7415.53,7489.29,7436,2365.326291
19-03-2018 00:30,7521,7379.82,7440,7463.53,1771.887512
19-03-2018 01:30,7684.47,7453.59,7473.86,7660,2269.301444
19-03-2018 02:30,8317.4,7640.81,7660,8225.01,8177.230649
19-03-2018 03:30,8249.08,8026,8225.01,8145,4583.476008
19-03-2018 04:30,8259.01,8108.7,8145,8189.99,3131.680285
19-03-2018 05:30,8456,8181,8189,8285.75,4670.327763
19-03-2018 06:30,8310,8088.4,8285.75,8238.65,2992.728254
19-03-2018 07:30,8300,8140,8238.65,8156.91,1771.549216
19-03-2018 08:30,8224.97,8101,8161,8169.25,1388.985157
19-03-2018 09:30,8252.13,8140.54,8157.01,8168.87,1378.332505
19-03-2018 10:30,8340,8145.01,8168.78,8326.87,1947.128816
19-03-2018 11:30,8367.97,8236,8317.11,8284.1,1679.217201
19-03-2018 12:30,8314.72,8250.09,8287,8289.01,986.573152
19-03-2018 13:30,8400.81,8277.6,8292.92,8306.02,2139.373028
19-03-2018 14:30,8324.99,8158,8314.98,8184.13,2120.9907
19-03-2018 15:30,8250.56,8089,8186.54,8218.31,2263.908911
19-03-2018 16:30,8360.07,8203.94,8218.31,8330,1615.595668
19-03-2018 17:30,8335,8206.61,8330,8269.93,1353.925905
19-03-2018 18:30,8594.99,8205.01,8269.92,8529.02,4254.150513
19-03-2018 19:30,8705.23,8511,8534.28,8558.9,5668.641773
19-03-2018 20:30,8597.89,8485,8552.05,8550,2013.893868
19-03-2018 21:30,8630,8366,8550,8372.8,2639.86743
19-03-2018 22:30,8419.98,8230.7,8391.76,8305,4347.195859
19-03-2018 23:30,8420,8260,8304.99,8298.98,1718.179517
20-03-2018 00:30,8474.93,8290,8298.98,8395.81,1940.806816
20-03-2018 01:30,8518.12,8360.26,8395,8420,1819.376492
20-03-2018 02:30,8480,8367,8415.01,8374.01,1165.15149
20-03-2018 03:30,8575,8365,8373.01,8505.01,1537.760079
20-03-2018 04:30,8630.07,8442.15,8505.01,8600,1883.424829
20-03-2018 05:30,8605.3,8433,8595.01,8507,1894.918148
20-03-2018 06:30,8549.99,8410,8510,8459.91,1567.521286
20-03-2018 07:30,8610,8435,8459.92,8577,1567.994572
20-03-2018 08:30,8667,8532.01,8579.9,8599.97,1917.752334
20-03-2018 09:30,8600,8405,8600,8456,1665.830598
20-03-2018 10:30,8497,8372,8457.73,8475.95,1481.177325
20-03-2018 11:30,8544,8430.99,8475.95,8489.99,1144.478231
20-03-2018 12:30,8510,8340,8489.99,8385.12,1220.376718
20-03-2018 13:30,8410,8302,8385.12,8331.25,2736.232788
20-03-2018 14:30,8467,8280,8331.25,8436.83,1986.607388
20-03-2018 15:30,8496,8410,8436.74,8473.99,1121.278103
20-03-2018 16:30,8555,8430,8468.68,8516,1334.113016
20-03-2018 17:30,8588.03,8450.01,8517.44,8539,1360.715502
20-03-2018 18:30,8570,8444,8538.99,8462,1210.815555
20-03-2018 19:30,8515.05,8429,8468.88,8493.07,1308.657818
20-03-2018 20:30,8600,8485.99,8493.08,8513.97,1619.274096
20-03-2018 21:30,8833.81,8513.88,8513.97,8810.13,4547.898678
20-03-2018 22:30,8891.3,8760.01,8810.13,8870,2995.683664
20-03-2018 23:30,8890.13,8784.01,8870.01,8820,1835.509414
21-03-2018 00:30,8968.95,8813.86,8820,8950,2152.4018
21-03-2018 01:30,9050,8822.24,8950,8903.48,3206.66705
21-03-2018 02:30,9010,8859,8903.48,8987.01,1674.731262
21-03-2018 03:30,8997.96,8891.37,8989,8945,1560.781969
21-03-2018 04:30,8951,8810.96,8949.96,8909.98,1753.68852
21-03-2018 05:30,8968.94,8860.01,8909.96,8958.52,1458.244554
21-03-2018 06:30,8984,8932.65,8949.12,8972,1107.646092
